ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
APP,11,B: Durable Compounder,Financials,C135,10,D135,Net debt / EBITDA                                   0.20x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            26.42x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            133.1%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       -2.7%  -> A (9.5)   band: <= 0.0%,high,auto,7.65,76.5
APP,11,B: Durable Compounder,Business Quality,C136,5,D136,"ROIC persistence (share of yrs >12%)                75.0%  -> B (7.5)   band: >= 60.0% | Gross margin stability (band, bps)               +3245bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.65,76.5
APP,11,B: Durable Compounder,Management,C137,6,D137,"SBC as % of revenue                                  4.1%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.65,76.5
APP,11,B: Durable Compounder,Income,C138,4,D138,Revenue change in weakest year shown               -34.6%  -> D (3.5)   band: >= -35.0%,low,tier3,7.65,76.5
APP,11,B: Durable Compounder,Market Sentiment,C139,8,D139,Short interest % of float                            4.1%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.65,76.5
APP,11,B: Durable Compounder,EPS/Revison Trends,C140,4,D140,"FY2 consensus EPS change vs 3mo ago                 -2.2%  -> D (3.5)   band: >= -5.0% | Revision breadth (share up)                         29.4%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,7.65,76.5
APP,11,B: Durable Compounder,Industry/Sector Tailwinds,C141,10,D141,Peer-median fwd revenue growth                      10.6%  -> A (9.5)   band: >= 10.0%,low,auto,7.65,76.5
ASTS,12,C: High Growth,Valuation,C145,2,D145,FCF yield                                           -6.3%  -> F (1.5)   band: < 1.0%,low,auto,3.2,32.0
ASTS,12,C: High Growth,Growth,C146,6,D146,Fwd revenue growth (high-growth bands)             286.0%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)               -1220.08  -> F (1.5)   band: < 10 | Gross margin                                        50.3%  -> C (5.5)   band: >= 50.0%,high,auto,3.2,32.0
ASTS,12,C: High Growth,Profitability,C147,2,D147,ROIC 3-yr average                                 -285.4%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            87.5%  -> A (9.5)   band: >= 75.0% | Return on equity                                   -45.6%  -> F (1.5)   band: < 5.0%,high,auto,3.2,32.0
ASTS,12,C: High Growth,Financials,C148,2,D148,Cash runway (yrs) -- dominant when FCF-negative          1.35y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                   0.24x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                       67.5%  -> F (1.5)   band: > 6.0%,high,auto,3.2,32.0
ASTS,12,C: High Growth,Business Quality,C149,2,D149,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)               +4966bps  -> F (1.5)   band: > +1500bps",medium,tier3,3.2,32.0
ASTS,12,C: High Growth,Management,C150,2,D150,"SBC as % of revenue                                128.3%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      0  -> F (1.5)   band: < 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,3.2,32.0
ASTS,12,C: High Growth,Income,C151,2,D151,Revenue change in weakest year shown              -100.0%  -> F (1.5)   band: < -35.0%,low,tier3,3.2,32.0
ASTS,12,C: High Growth,Market Sentiment,C152,2,D152,Short interest % of float                           19.1%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,3.2,32.0
ASTS,12,C: High Growth,EPS/Revison Trends,C153,2,D153,"FY2 consensus EPS change vs 3mo ago               -101.8%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      0  -> F (1.5)   band: < 2",medium,auto,3.2,32.0
ASTS,12,C: High Growth,Industry/Sector Tailwinds,C154,10,D154,Peer-median fwd revenue growth                      23.6%  -> A (9.5)   band: >= 10.0%,low,auto,3.2,32.0
ATI,13,B: Durable Compounder,Valuation,C158,3,D158,FCF yield                                            1.7%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                         -48.3%  -> F (1.5)   band: < -30.0% | Fwd TEV/EBITDA vs peer median                      -54.9%  -> F (1.5)   band: < -30.0% | PEG                                                  1.33  -> C (5.5)   band: <= 1.80,high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Growth,C159,10,D159,Fwd revenue growth                                   9.4%  -> B (7.5)   band: >= 8.0% | Fwd EPS growth                                      21.3%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     +333bps  -> A (9.5)   band: >= +100bps,high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Profitability,C160,8,D160,ROIC 3-yr average                                   15.4%  -> B (7.5)   band: >= 13.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            50.0%  -> C (5.5)   band: >= 45.0% | Return on equity                                    25.4%  -> B (7.5)   band: >= 20.0%  [demoted to B: debt_to_equity is not None and debt_to_equity >= 1.0],high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Financials,C161,7,D161,Net debt / EBITDA                                   1.45x  -> B (7.5)   band: <= 1.50x | EBIT / interest expense                             6.43x  -> C (5.5)   band: >= 4.00x | FCF / net income (3-yr)                             32.7%  -> F (1.5)   band: < 50.0% | Diluted share count 3-yr CAGR                       -2.1%  -> A (9.5)   band: <= 0.0%,high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Business Quality,C162,9,D162,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +333bps  -> B (7.5)   band: <= +400bps",medium,tier3,7.55,75.5
ATI,13,B: Durable Compounder,Management,C163,6,D163,"SBC as % of revenue                                  0.6%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Income,C164,10,D164,Revenue change in weakest year shown                 4.5%  -> A (9.5)   band: >= 0.0%,low,tier3,7.55,75.5
ATI,13,B: Durable Compounder,Market Sentiment,C165,2,D165,Short interest % of float                            4.1%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                          -1  -> F (1.5)   band: < -0.90 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.55,75.5
ATI,13,B: Durable Compounder,EPS/Revison Trends,C166,10,D166,"FY2 consensus EPS change vs 3mo ago                 15.1%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,7.55,75.5
ATI,13,B: Durable Compounder,Industry/Sector Tailwinds,C167,10,D167,Peer-median fwd revenue growth                      14.8%  -> A (9.5)   band: >= 10.0%,low,auto,7.55,75.5
AU,14,D: Cyclical / Commodity,Valuation,C171,10,D171,FCF yield                                            8.9%  -> A (9.5)   band: >= 6.0% | Fwd P/E vs own 5-yr median                          59.6%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       51.6%  -> A (9.5)   band: >= 25.0% | PEG                                                  0.78  -> A (9.5)   band: <= 1.00,high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Growth,C172,8,D172,Fwd revenue growth                                  10.2%  -> B (7.5)   band: >= 8.0% | Fwd EPS growth                                      15.4%  -> B (7.5)   band: >= 10.0% | 3-yr gross margin trend (bps)                    +2415bps  -> A (9.5)   band: >= +100bps,high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Profitability,C173,8,D173,ROIC 3-yr average                                   20.8%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                    44.7%  -> A (9.5)   band: >= 20.0%,high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Financials,C174,6,D174,Net debt / EBITDA                                  -0.09x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            24.68x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            121.6%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                        6.5%  -> F (1.5)   band: > 6.0%,high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Business Quality,C175,4,D175,"ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin stability (band, bps)               +2682bps  -> F (1.5)   band: > +1500bps",medium,tier3,6.5,65.0
AU,14,D: Cyclical / Commodity,Management,C176,2,D176,"EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",medium,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Income,C177,10,D177,Revenue change in weakest year shown                 1.8%  -> A (9.5)   band: >= 0.0%,low,tier3,6.5,65.0
AU,14,D: Cyclical / Commodity,Market Sentiment,C178,6,D178,Short interest % of float                            1.3%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,EPS/Revison Trends,C179,2,D179,"FY2 consensus EPS change vs 3mo ago                 -8.8%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         40.0%  -> D (3.5)   band: >= 30.0% | EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2",high,auto,6.5,65.0
AU,14,D: Cyclical / Commodity,Industry/Sector Tailwinds,C180,8,D180,Peer-median fwd revenue growth                       8.4%  -> B (7.5)   band: >= 5.0%,low,auto,6.5,65.0
AVGO,15,B: Durable Compounder,Valuation,C184,7,D184,FCF yield                                            1.8%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                         153.5%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                     -994.4%  -> F (1.5)   band: < -30.0% | PEG                                                  0.44  -> A (9.5)   band: <= 1.00,high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Growth,C185,10,D185,Fwd revenue growth                                  63.6%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      68.0%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     +122bps  -> A (9.5)   band: >= +100bps,high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Profitability,C186,9,D186,ROIC 3-yr average                                   19.5%  -> B (7.5)   band: >= 13.0% | ROIC persistence (share of yrs >12%)                75.0%  -> B (7.5)   band: >= 60.0% | Gross margin vs peer set                           100.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    37.3%  -> A (9.5)   band: >= 20.0%,high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Financials,C187,6,D187,Net debt / EBITDA                                   1.16x  -> B (7.5)   band: <= 1.50x | EBIT / interest expense                            10.69x  -> B (7.5)   band: >= 8.00x | FCF / net income (3-yr)                            148.4%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                        4.7%  -> D (3.5)   band: <= 6.0%,high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Business Quality,C188,7,D188,"ROIC persistence (share of yrs >12%)                75.0%  -> B (7.5)   band: >= 60.0% | Gross margin stability (band, bps)                +590bps  -> C (5.5)   band: <= +800bps",medium,tier3,8.0,80.0
AVGO,15,B: Durable Compounder,Management,C189,6,D189,"SBC as % of revenue                                 11.6%  -> C (5.5)   band: <= 12.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Income,C190,10,D190,Revenue change in weakest year shown                 7.9%  -> A (9.5)   band: >= 0.0%,low,tier3,8.0,80.0
AVGO,15,B: Durable Compounder,Market Sentiment,C191,10,D191,Short interest % of float                            1.3%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,EPS/Revison Trends,C192,10,D192,"FY2 consensus EPS change vs 3mo ago                  7.2%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,8.0,80.0
AVGO,15,B: Durable Compounder,Industry/Sector Tailwinds,C193,10,D193,Peer-median fwd revenue growth                      26.7%  -> A (9.5)   band: >= 10.0%,low,auto,8.0,80.0
AXTI,16,C: High Growth,Valuation,C197,2,D197,FCF yield                                           -0.2%  -> F (1.5)   band: < 1.0% | PEG                                                 12.09  -> F (1.5)   band: > 2.50,medium,auto,5.6,56.0
AXTI,16,C: High Growth,Growth,C198,10,D198,Fwd revenue growth (high-growth bands)             111.3%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)                 100.15  -> A (9.5)   band: >= 50 | Gross margin                                        12.7%  -> F (1.5)   band: < 35.0%,high,auto,5.6,56.0
AXTI,16,C: High Growth,Profitability,C199,2,D199,ROIC 3-yr average                                   -5.6%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                     1.0%  -> F (1.5)   band: < 5.0%,high,auto,5.6,56.0
